Date_Time,Wind_speed,Wind_speed_qual,Wind_direction_from,Wind_dir_qual,Water_temp_F,Water_temp_qual,Salinity_ppt,Sal_qual,Wave_ht_ft,Wave_qual
2/17/17 22:32,,,,,,,,,2.1,good
2/17/17 23:02,,,,,,,,,2.23,good
2/17/17 23:32,,,,,,,,,2.1,good
2/18/17 0:08,9.68,good,227.2,good,55.35,good,35,good,,
2/18/17 0:32,,,,,,,,,2.36,good
2/18/17 1:02,,,,,,,,,2.46,good
2/18/17 1:08,12.41,good,236.8,good,55.33,good,34.97,good,,
2/18/17 1:32,,,,,,,,,2.49,good
2/18/17 2:02,,,,,,,,,2.43,good
2/18/17 2:08,10.16,good,237.2,good,55.27,good,34.97,good,,
2/18/17 2:32,,,,,,,,,2.26,good
2/18/17 3:02,,,,,,,,,2.2,good
2/18/17 3:08,9.67,good,241.8,good,55.22,good,34.95,good,,
2/18/17 3:32,,,,,,,,,2.23,good
2/18/17 4:02,,,,,,,,,2.23,good
2/18/17 4:08,8.4,good,240.4,good,55.22,good,34.95,good,,
2/18/17 4:32,,,,,,,,,2.13,good
2/18/17 5:02,,,,,,,,,2.1,good
2/18/17 5:08,9.68,good,235.2,good,55.17,good,34.95,good,,
2/18/17 5:32,,,,,,,,,2.13,good
2/18/17 6:02,,,,,,,,,2,good
2/18/17 6:08,7.06,good,251.6,good,55,good,34.9,good,,
2/18/17 6:32,,,,,,,,,1.97,good
2/18/17 7:02,,,,,,,,,1.97,good
2/18/17 7:08,8.83,good,241.3,good,55.04,good,34.93,good,,
2/18/17 7:32,,,,,,,,,1.9,good
2/18/17 8:02,,,,,,,,,1.9,good
2/18/17 8:08,8.62,good,233.7,good,54.99,good,34.9,good,,
2/18/17 8:32,,,,,,,,,1.87,good
2/18/17 9:02,,,,,,,,,1.9,good
2/18/17 9:08,7.82,good,225,good,55.02,good,34.87,good,,
2/18/17 9:32,,,,,,,,,2,good
2/18/17 10:02,,,,,,,,,2,good
2/18/17 10:08,7.86,good,234,good,55.13,good,34.86,good,,
2/18/17 10:32,,,,,,,,,2.03,good
2/18/17 11:02,,,,,,,,,2.03,good
2/18/17 11:08,6.41,good,200.9,good,55.29,good,34.88,good,,
2/18/17 11:32,,,,,,,,,2.2,good
2/18/17 12:02,,,,,,,,,2.2,good
2/18/17 12:08,10.85,good,206.6,good,55.42,good,34.88,good,,
2/18/17 12:32,,,,,,,,,2.26,good
2/18/17 13:02,,,,,,,,,2.2,good
2/18/17 13:08,10.81,good,206.2,good,55.56,good,34.86,good,,
2/18/17 13:32,,,,,,,,,2.23,good
2/18/17 14:02,,,,,,,,,2.23,good
2/18/17 14:08,10.79,good,192.2,good,55.63,good,34.82,good,,
2/18/17 14:32,,,,,,,,,2.3,good
2/18/17 15:02,,,,,,,,,2.17,good
2/18/17 15:08,9.93,good,192.4,good,55.71,good,34.77,good,,
2/18/17 15:32,,,,,,,,,2.17,good
2/18/17 16:02,,,,,,,,,2.17,good
2/18/17 16:08,10.7,good,195.6,good,55.71,good,34.7,good,,
2/18/17 16:32,,,,,,,,,2,good
2/18/17 17:02,,,,,,,,,1.94,good
2/18/17 17:08,8.74,good,205.6,good,55.67,good,34.67,good,,
2/18/17 17:32,,,,,,,,,1.9,good
2/18/17 18:02,,,,,,,,,1.9,good
2/18/17 18:08,8.53,good,199.9,good,55.56,good,34.7,good,,
2/18/17 18:32,,,,,,,,,1.84,good
2/18/17 19:02,,,,,,,,,1.8,good
2/18/17 19:08,8.9,good,194.9,good,55.44,good,34.73,good,,
2/18/17 19:32,,,,,,,,,1.64,good
2/18/17 20:02,,,,,,,,,1.54,good
2/18/17 20:08,5.7,good,208.1,good,55.44,good,34.58,good,,
2/18/17 20:32,,,,,,,,,1.54,good
2/18/17 21:02,,,,,,,,,1.54,good
2/18/17 21:08,5.92,good,211.2,good,55.42,good,34.6,good,,
2/18/17 21:32,,,,,,,,,1.61,good
2/18/17 22:02,,,,,,,,,1.61,good
2/18/17 22:08,3.97,good,248.3,good,55.36,good,34.49,good,,
2/18/17 22:32,,,,,,,,,1.64,good
2/18/17 23:02,,,,,,,,,1.74,good
2/18/17 23:32,,,,,,,,,1.77,good
2/19/17 0:02,,,,,,,,,1.64,good
2/19/17 0:08,6.29,good,213,good,55.35,good,34.42,good,,
2/19/17 0:32,,,,,,,,,1.71,good
2/19/17 1:02,,,,,,,,,1.54,good
2/19/17 1:08,5.25,good,241.4,good,55.38,good,34.4,good,,
2/19/17 1:32,,,,,,,,,1.64,good
2/19/17 2:02,,,,,,,,,1.48,good
2/19/17 2:08,6.01,good,276.3,good,55.35,good,34.37,good,,
2/19/17 2:32,,,,,,,,,1.54,good
2/19/17 3:02,,,,,,,,,1.51,good
2/19/17 3:08,5.76,good,287.4,good,55.29,good,34.33,good,,
2/19/17 3:32,,,,,,,,,1.41,good
2/19/17 4:02,,,,,,,,,1.38,good
2/19/17 4:08,4.79,good,301.4,good,55.29,good,34.31,good,,
2/19/17 4:32,,,,,,,,,1.28,good
2/19/17 5:02,,,,,,,,,1.28,good
2/19/17 5:08,6.85,good,316.8,good,55.26,good,34.3,good,,
2/19/17 5:32,,,,,,,,,1.21,good
2/19/17 6:08,10.28,good,307.1,good,55.26,good,34.33,good,,
2/19/17 6:32,,,,,,,,,1.25,good
2/19/17 7:02,,,,,,,,,1.21,good
2/19/17 7:08,4.86,good,292.8,good,55.22,good,34.36,good,,
2/19/17 7:32,,,,,,,,,1.12,good
2/19/17 8:02,,,,,,,,,1.21,good
2/19/17 8:08,7.73,good,239.9,good,55.22,good,34.37,good,,
2/19/17 8:32,,,,,,,,,1.28,good
2/19/17 9:02,,,,,,,,,1.48,good
2/19/17 9:08,9.72,good,263.8,good,55.24,good,34.37,good,,
2/19/17 9:32,,,,,,,,,1.64,good
2/19/17 10:02,,,,,,,,,1.9,good
2/19/17 10:08,7.83,good,285.7,good,55.29,good,34.36,good,,
2/19/17 10:32,,,,,,,,,2.07,good
2/19/17 11:02,,,,,,,,,2.1,good
2/19/17 11:08,8.78,good,301,good,55.62,good,34.35,good,,
2/19/17 11:32,,,,,,,,,2.07,good
2/19/17 12:02,,,,,,,,,2.17,good
2/19/17 12:08,3.47,good,293,good,55.78,good,34.37,good,,
2/19/17 12:32,,,,,,,,,2.13,good
2/19/17 13:02,,,,,,,,,1.97,good
2/19/17 13:08,5.24,good,226,good,56.03,good,34.37,good,,
2/19/17 13:32,,,,,,,,,1.94,good
2/19/17 14:02,,,,,,,,,1.87,good
2/19/17 14:08,5.3,good,285.4,good,57.02,good,34.37,good,,
2/19/17 14:32,,,,,,,,,1.97,good
2/19/17 15:02,,,,,,,,,1.84,good
2/19/17 15:08,6.55,good,316.7,good,57.38,good,34.39,good,,
2/19/17 15:32,,,,,,,,,1.8,good
2/19/17 16:02,,,,,,,,,1.84,good
2/19/17 16:08,7.71,good,310.5,good,56.98,good,34.39,good,,
2/19/17 16:32,,,,,,,,,1.8,good
2/19/17 17:02,,,,,,,,,1.71,good
2/19/17 17:08,5.49,good,324.7,good,56.71,good,34.4,good,,
2/19/17 17:32,,,,,,,,,1.84,good
2/19/17 18:02,,,,,,,,,1.71,good
2/19/17 18:08,4.18,good,354.2,good,56.52,good,34.41,good,,
2/19/17 18:32,,,,,,,,,1.64,good
2/19/17 19:02,,,,,,,,,1.57,good
2/19/17 19:08,2.69,good,335.9,good,56.43,good,34.4,good,,
2/19/17 19:32,,,,,,,,,1.57,good
2/19/17 20:02,,,,,,,,,1.61,good
2/19/17 20:08,4.41,good,279.8,good,56.32,good,34.4,good,,
2/19/17 20:32,,,,,,,,,1.54,good
2/19/17 21:02,,,,,,,,,1.51,good
2/19/17 21:08,4.36,good,257.8,good,56.28,good,34.4,good,,
2/19/17 21:32,,,,,,,,,1.48,good
2/19/17 22:02,,,,,,,,,1.48,good
2/19/17 22:08,5.5,good,266.5,good,56.25,good,34.4,good,,
2/19/17 22:32,,,,,,,,,1.31,good
2/19/17 23:02,,,,,,,,,1.35,good
2/19/17 23:08,5.61,good,261.3,good,56.17,good,34.41,good,,
2/19/17 23:32,,,,,,,,,1.25,good
2/20/17 0:02,,,,,,,,,1.25,good
2/20/17 0:08,5.21,good,277.5,good,56.17,good,34.42,good,,
2/20/17 0:32,,,,,,,,,1.35,good
2/20/17 1:02,,,,,,,,,1.25,good
2/20/17 1:08,7.45,good,292.8,good,56.12,good,34.44,good,,
2/20/17 1:32,,,,,,,,,1.28,good
2/20/17 2:02,,,,,,,,,1.31,good
2/20/17 2:08,7.28,good,314,good,56.07,good,34.44,good,,
2/20/17 2:32,,,,,,,,,1.21,good
2/20/17 3:02,,,,,,,,,1.31,good
2/20/17 3:08,9.88,good,315.7,good,55.98,good,34.45,good,,
2/20/17 3:32,,,,,,,,,1.31,good
2/20/17 4:02,,,,,,,,,1.28,good
2/20/17 4:08,9.9,good,327.6,good,55.99,good,34.47,good,,
2/20/17 4:32,,,,,,,,,1.35,good
2/20/17 5:02,,,,,,,,,1.31,good
2/20/17 5:08,8.31,good,341.9,good,55.9,good,34.48,good,,
2/20/17 5:32,,,,,,,,,1.41,good
2/20/17 6:02,,,,,,,,,1.48,good
2/20/17 6:08,9.63,good,2.63,good,55.76,good,34.52,good,,
2/20/17 6:32,,,,,,,,,1.51,good
2/20/17 7:02,,,,,,,,,1.48,good
2/20/17 7:08,9.79,good,13.31,good,55.67,good,34.55,good,,
2/20/17 7:32,,,,,,,,,1.54,good
2/20/17 8:02,,,,,,,,,1.54,good
2/20/17 8:08,8.53,good,34.31,good,55.63,good,34.6,good,,
2/20/17 8:32,,,,,,,,,1.41,good
2/20/17 9:02,,,,,,,,,1.41,good
2/20/17 9:08,8.43,good,28.79,good,55.67,good,34.61,good,,
2/20/17 9:32,,,,,,,,,1.38,good
2/20/17 10:02,,,,,,,,,1.38,good
2/20/17 10:08,5.25,good,50.8,good,55.8,good,34.61,good,,
2/20/17 10:32,,,,,,,,,1.35,good
2/20/17 11:02,,,,,,,,,1.54,good
2/20/17 11:08,3.7,good,42.81,good,56.19,good,34.59,good,,
2/20/17 11:32,,,,,,,,,1.44,good
2/20/17 12:02,,,,,,,,,1.44,good
2/20/17 12:32,,,,,,,,,1.41,good
2/20/17 13:02,,,,,,,,,1.35,good
2/20/17 13:08,6.4,good,62.78,good,56.66,good,34.61,good,,
2/20/17 13:32,,,,,,,,,1.28,good
2/20/17 14:02,,,,,,,,,1.25,good
2/20/17 14:08,7.77,good,113.7,good,56.8,good,34.65,good,,
2/20/17 14:32,,,,,,,,,1.28,good
2/20/17 15:02,,,,,,,,,1.35,good
2/20/17 15:08,5.97,good,118.6,good,56.75,good,34.69,good,,
2/20/17 15:32,,,,,,,,,1.35,good
2/20/17 16:02,,,,,,,,,1.44,good
2/20/17 16:08,9.2,good,102,good,56.52,good,34.72,good,,
2/20/17 16:32,,,,,,,,,1.64,good
2/20/17 17:02,,,,,,,,,1.84,good
2/20/17 17:08,7.41,good,104,good,56.46,good,34.75,good,,
2/20/17 17:32,,,,,,,,,2.13,good
2/20/17 18:02,,,,,,,,,2.07,good
2/20/17 18:08,4.93,good,87,good,56.35,good,34.78,good,,
2/20/17 18:32,,,,,,,,,2.1,good
2/20/17 19:02,,,,,,,,,2.23,good
2/20/17 19:08,6.24,good,71.49,good,56.28,good,34.79,good,,
2/20/17 19:32,,,,,,,,,2.46,good
2/20/17 20:02,,,,,,,,,2.4,good
2/20/17 20:08,8.16,good,72.75,good,56.3,good,34.8,good,,
2/20/17 20:32,,,,,,,,,2.46,good
2/20/17 21:02,,,,,,,,,2.66,good
2/20/17 21:08,7.67,good,90.5,good,56.28,good,34.8,good,,
2/20/17 21:32,,,,,,,,,2.59,good
2/20/17 22:02,,,,,,,,,2.49,good
2/20/17 22:08,8.14,good,76.59,good,56.19,good,34.8,good,,
2/20/17 22:32,,,,,,,,,2.43,good
2/20/17 23:02,,,,,,,,,2.49,good
2/20/17 23:08,8.26,good,72.3,good,56.14,good,34.79,good,,
2/20/17 23:32,,,,,,,,,2.59,good
2/21/17 0:02,,,,,,,,,2.53,good
2/21/17 0:08,8.61,good,58.01,good,56.08,good,34.79,good,,
2/21/17 0:32,,,,,,,,,2.62,good
2/21/17 1:02,,,,,,,,,2.69,good
2/21/17 1:08,10.64,good,63.39,good,56.08,good,34.79,good,,
2/21/17 1:32,,,,,,,,,2.85,good
2/21/17 2:02,,,,,,,,,2.85,good
2/21/17 2:08,10.24,good,60.22,good,56.05,good,34.79,good,,
2/21/17 2:32,,,,,,,,,2.95,good
2/21/17 3:02,,,,,,,,,2.95,good
2/21/17 3:08,11.82,good,65.04,good,56.01,good,34.79,good,,
2/21/17 3:32,,,,,,,,,3.05,good
2/21/17 4:02,,,,,,,,,3.18,good
2/21/17 4:08,11.82,good,60.45,good,55.94,good,34.79,good,,
2/21/17 4:32,,,,,,,,,3.18,good
2/21/17 5:02,,,,,,,,,3.35,good
2/21/17 5:08,12.29,good,58.16,good,55.89,good,34.8,good,,
2/21/17 5:32,,,,,,,,,3.22,good
2/21/17 6:02,,,,,,,,,3.08,good
2/21/17 6:08,10.28,good,59.8,good,55.83,good,34.81,good,,
2/21/17 6:32,,,,,,,,,3.18,good
2/21/17 7:02,,,,,,,,,3.08,good
2/21/17 7:08,10.52,good,47.7,good,55.8,good,34.82,good,,
2/21/17 7:32,,,,,,,,,3.08,good
2/21/17 8:02,,,,,,,,,3.22,good
2/21/17 8:08,9.8,good,45.14,good,55.78,good,34.84,good,,
2/21/17 8:32,,,,,,,,,3.08,good
2/21/17 9:02,,,,,,,,,3.05,good
2/21/17 9:08,10.44,good,44,good,55.8,good,34.85,good,,
2/21/17 9:32,,,,,,,,,3.05,good
2/21/17 10:02,,,,,,,,,3.15,good
2/21/17 10:08,11.46,good,41.56,good,55.85,good,34.86,good,,
2/21/17 10:32,,,,,,,,,3.05,good
2/21/17 11:02,,,,,,,,,3.02,good
2/21/17 11:08,11.45,good,49.33,good,55.98,good,34.88,good,,
2/21/17 11:32,,,,,,,,,2.99,good
2/21/17 12:02,,,,,,,,,2.89,good
2/21/17 12:08,10.62,good,52.3,good,56.1,good,34.88,good,,
2/21/17 12:32,,,,,,,,,3.02,good
2/21/17 13:02,,,,,,,,,3.02,good
2/21/17 13:08,10.17,good,52.27,good,56.23,good,34.89,good,,
2/21/17 13:32,,,,,,,,,2.85,good
2/21/17 14:02,,,,,,,,,2.92,good
2/21/17 14:08,9.74,good,55.76,good,56.3,good,34.9,good,,
2/21/17 14:32,,,,,,,,,2.72,good
2/21/17 15:02,,,,,,,,,2.82,good
2/21/17 15:08,8.99,good,64.74,good,56.5,good,34.9,good,,
2/21/17 15:32,,,,,,,,,2.72,good
2/21/17 16:02,,,,,,,,,2.59,good
2/21/17 16:08,7.81,good,70.78,good,56.46,good,34.9,good,,
2/21/17 16:32,,,,,,,,,2.46,good
2/21/17 17:02,,,,,,,,,2.53,good
2/21/17 17:08,9.44,good,77,good,56.39,good,34.9,good,,
2/21/17 17:32,,,,,,,,,2.49,good
2/21/17 18:02,,,,,,,,,2.53,good
2/21/17 18:08,9.14,good,86.8,good,56.32,good,34.91,good,,
2/21/17 18:32,,,,,,,,,2.56,good
2/21/17 19:02,,,,,,,,,2.56,good
2/21/17 19:08,8.56,good,81.8,good,56.28,good,34.91,good,,
2/21/17 19:32,,,,,,,,,2.46,good
2/21/17 20:02,,,,,,,,,2.49,good
2/21/17 20:08,8.7,good,79.42,good,56.26,good,34.91,good,,
2/21/17 20:32,,,,,,,,,2.49,good
2/21/17 21:02,,,,,,,,,2.46,good
2/21/17 21:08,9.82,good,71.4,good,56.3,good,34.92,good,,
2/21/17 21:32,,,,,,,,,2.33,good
2/21/17 22:02,,,,,,,,,2.33,good
2/21/17 22:08,6.97,good,60.69,good,56.28,good,34.92,good,,
2/21/17 22:32,,,,,,,,,2.46,good
2/21/17 23:02,,,,,,,,,2.53,good
2/21/17 23:08,4.57,good,81.1,good,56.32,good,34.93,good,,
2/21/17 23:32,,,,,,,,,2.76,good
2/22/17 0:02,,,,,,,,,3.05,good
2/22/17 0:08,4.62,good,96.2,good,56.32,good,34.94,good,,
2/22/17 0:32,,,,,,,,,3.02,good
2/22/17 1:02,,,,,,,,,3.08,good
2/22/17 1:08,4.3,good,81.4,good,56.32,good,34.95,good,,
2/22/17 1:32,,,,,,,,,3.08,good
2/22/17 2:02,,,,,,,,,3.02,good
2/22/17 2:32,,,,,,,,,3.18,good
2/22/17 3:02,,,,,,,,,3.02,good
2/22/17 3:08,5.79,good,90.8,good,56.32,good,34.96,good,,
2/22/17 3:32,,,,,,,,,2.95,good
2/22/17 4:02,,,,,,,,,2.82,good
2/22/17 4:08,5.69,good,84,good,56.34,good,34.97,good,,
2/22/17 4:32,,,,,,,,,2.76,good
2/22/17 5:02,,,,,,,,,2.76,good
2/22/17 5:08,6.15,good,94.6,good,56.37,good,34.98,good,,
2/22/17 5:32,,,,,,,,,2.79,good
2/22/17 6:02,,,,,,,,,2.72,good
2/22/17 6:08,4.63,good,96.7,good,56.37,good,34.99,good,,
2/22/17 6:32,,,,,,,,,2.66,good
2/22/17 7:02,,,,,,,,,2.62,good
2/22/17 7:08,6.73,good,134,good,56.37,good,35.01,good,,
2/22/17 7:32,,,,,,,,,2.69,good
2/22/17 8:02,,,,,,,,,2.49,good
2/22/17 8:08,7.27,good,130.1,good,56.28,good,35,good,,
2/22/17 8:32,,,,,,,,,2.49,good
2/22/17 9:02,,,,,,,,,2.66,good
2/22/17 9:08,7.77,good,131.5,good,56.3,good,34.99,good,,
2/22/17 9:32,,,,,,,,,2.4,good
2/22/17 10:02,,,,,,,,,2.56,good
2/22/17 10:08,5.73,good,124.5,good,56.48,good,35,good,,
2/22/17 10:32,,,,,,,,,2.53,good
2/22/17 11:02,,,,,,,,,2.69,good
2/22/17 11:08,4.82,good,73.81,good,56.93,good,35.02,good,,
2/22/17 11:32,,,,,,,,,2.69,good
2/22/17 12:02,,,,,,,,,2.82,good
2/22/17 12:08,4.99,good,57.62,good,57.47,good,35.05,good,,
2/22/17 12:32,,,,,,,,,2.85,good
2/22/17 13:02,,,,,,,,,2.99,good
2/22/17 13:08,4.83,good,67.63,good,57.92,good,35.12,good,,
2/22/17 13:32,,,,,,,,,2.85,good
2/22/17 14:02,,,,,,,,,3.02,good
2/22/17 14:08,3.91,good,76.81,good,58.48,good,35.11,good,,
2/22/17 14:32,,,,,,,,,3.08,good
2/22/17 15:02,,,,,,,,,3.05,good
2/22/17 15:08,4.26,good,112,good,58.55,good,35.09,good,,
2/22/17 15:32,,,,,,,,,3.22,good
2/22/17 16:02,,,,,,,,,2.99,good
2/22/17 16:08,3.86,good,112.3,good,58.53,good,35.11,good,,
2/22/17 16:32,,,,,,,,,3.12,good
2/22/17 17:02,,,,,,,,,3.12,good
2/22/17 17:08,4.48,good,117.2,good,58.55,good,35.18,good,,
2/22/17 17:32,,,,,,,,,3.44,good
2/22/17 18:02,,,,,,,,,3.22,good
2/22/17 18:08,3.92,good,112.5,good,58.42,good,35.22,good,,
2/22/17 18:32,,,,,,,,,3.08,good
2/22/17 19:02,,,,,,,,,3.22,good
2/22/17 19:08,5.09,good,101.6,good,58.3,good,35.22,good,,
2/22/17 19:32,,,,,,,,,3.08,good
2/22/17 20:02,,,,,,,,,3.22,good
2/22/17 20:08,4.97,good,82.6,good,58.21,good,35.21,good,,
2/22/17 20:32,,,,,,,,,3.15,good
2/22/17 21:02,,,,,,,,,3.12,good
2/22/17 21:08,5.19,good,76.76,good,58.14,good,35.18,good,,
2/22/17 21:32,,,,,,,,,3.08,good
2/22/17 22:02,,,,,,,,,3.15,good
2/22/17 22:08,4.69,good,91.2,good,58.1,good,35.16,good,,
2/22/17 22:32,,,,,,,,,3.15,good
2/22/17 23:02,,,,,,,,,3.22,good
2/22/17 23:08,4.69,good,74.28,good,57.52,good,35.1,good,,
2/22/17 23:32,,,,,,,,,3.18,good
2/23/17 0:02,,,,,,,,,3.31,good
2/23/17 0:08,5.07,good,51.12,good,57.69,good,35.09,good,,
2/23/17 0:32,,,,,,,,,3.51,good
2/23/17 1:02,,,,,,,,,3.18,good
2/23/17 1:08,5.75,good,71.24,good,57.72,good,35.09,good,,
2/23/17 1:32,,,,,,,,,3.22,good
2/23/17 2:02,,,,,,,,,3.15,good
2/23/17 2:08,5.05,good,68.35,good,57.78,good,35.08,good,,
2/23/17 2:32,,,,,,,,,3.35,good
2/23/17 3:02,,,,,,,,,3.41,good
2/23/17 3:08,6.24,good,64.78,good,57.92,good,35.1,good,,
2/23/17 3:32,,,,,,,,,3.41,good
2/23/17 4:02,,,,,,,,,3.25,good
2/23/17 4:08,9.43,good,71.18,good,57.96,good,35.12,good,,
2/23/17 4:32,,,,,,,,,3.51,good
2/23/17 5:02,,,,,,,,,3.61,good
2/23/17 5:08,7.24,good,60.5,good,57.92,good,35.13,good,,
2/23/17 5:32,,,,,,,,,3.74,good
2/23/17 6:02,,,,,,,,,3.81,good
2/23/17 6:08,8.37,good,65.07,good,57.85,good,35.14,good,,
2/23/17 6:32,,,,,,,,,3.77,good
2/23/17 7:02,,,,,,,,,3.67,good
2/23/17 7:08,8.64,good,107.7,good,57.74,good,35.16,good,,
2/23/17 7:32,,,,,,,,,3.77,good
2/23/17 8:02,,,,,,,,,3.94,good
2/23/17 8:08,9.34,good,131,good,57.61,good,35.2,good,,
2/23/17 8:32,,,,,,,,,3.54,good
2/23/17 9:02,,,,,,,,,3.51,good
2/23/17 9:08,5.25,good,79.02,good,57.7,good,35.25,good,,
2/23/17 9:32,,,,,,,,,3.61,good
2/23/17 10:08,9.58,good,18.56,good,57.97,good,35.27,good,,
2/23/17 10:32,,,,,,,,,3.54,good
2/23/17 11:02,,,,,,,,,3.71,good
2/23/17 11:08,7.41,good,47.56,good,58.19,good,35.37,good,,
2/23/17 11:32,,,,,,,,,3.64,good
2/23/17 12:02,,,,,,,,,3.77,good
2/23/17 12:08,9.28,good,49.08,good,57.99,good,35.36,good,,
2/23/17 12:32,,,,,,,,,3.77,good
2/23/17 13:02,,,,,,,,,3.9,good
2/23/17 13:08,8.31,good,54.92,good,58.06,good,35.36,good,,
2/23/17 13:32,,,,,,,,,3.74,good
2/23/17 14:02,,,,,,,,,3.77,good
2/23/17 14:08,8.14,good,72.42,good,58.19,good,35.33,good,,
2/23/17 14:32,,,,,,,,,4.07,good
2/23/17 15:02,,,,,,,,,4.07,good
2/23/17 15:08,5.05,good,62.43,good,58.28,good,35.31,good,,
2/23/17 15:32,,,,,,,,,4.27,good
2/23/17 16:02,,,,,,,,,4.4,good
2/23/17 16:08,5.82,good,33.64,good,58.37,good,35.31,good,,
2/23/17 16:32,,,,,,,,,4.23,good
2/23/17 17:02,,,,,,,,,4.2,good
2/23/17 17:08,4.36,good,17.52,good,58.48,good,35.32,good,,
2/23/17 17:32,,,,,,,,,4.53,good
2/23/17 18:02,,,,,,,,,4.4,good
2/23/17 18:08,5.57,good,50.78,good,58.39,good,35.33,good,,
2/23/17 18:32,,,,,,,,,4.56,good
2/23/17 19:02,,,,,,,,,4.36,good
2/23/17 19:08,7.23,good,33.97,good,58.24,good,35.33,good,,
2/23/17 19:32,,,,,,,,,4.43,good
2/23/17 20:02,,,,,,,,,4.49,good
2/23/17 20:08,5.95,good,48.33,good,58.08,good,35.32,good,,
2/23/17 20:32,,,,,,,,,4.23,good
2/23/17 21:02,,,,,,,,,4.36,good
2/23/17 21:08,6.14,good,33.02,good,57.96,good,35.3,good,,
2/23/17 21:32,,,,,,,,,4.2,good
2/23/17 22:02,,,,,,,,,4.49,good
2/23/17 22:08,6.89,good,42.67,good,57.85,good,35.27,good,,
2/23/17 22:32,,,,,,,,,4.43,good
2/23/17 23:02,,,,,,,,,4.56,good
2/23/17 23:08,6.56,good,55.64,good,57.81,good,35.25,good,,
2/23/17 23:32,,,,,,,,,4.4,good
2/24/17 0:02,,,,,,,,,4.79,good
2/24/17 0:08,8.23,good,49.38,good,57.76,good,35.25,good,,
2/24/17 0:32,,,,,,,,,4.69,good
2/24/17 1:02,,,,,,,,,5.05,good
2/24/17 1:08,6.69,good,30.14,good,57.67,good,35.25,good,,
2/24/17 1:32,,,,,,,,,5.12,good
2/24/17 2:02,,,,,,,,,5.05,good
2/24/17 2:08,7.54,good,18.88,good,57.85,good,35.29,good,,
2/24/17 2:32,,,,,,,,,5.31,good
2/24/17 3:02,,,,,,,,,5.68,good
2/24/17 3:08,8.22,good,43.19,good,57.87,good,35.32,good,,
2/24/17 3:32,,,,,,,,,6,good
2/24/17 4:02,,,,,,,,,5.87,good
2/24/17 4:32,,,,,,,,,6.04,good
2/24/17 5:02,,,,,,,,,6.04,good
2/24/17 5:08,9.13,good,47.63,good,57.65,good,35.32,good,,
2/24/17 5:32,,,,,,,,,6,good
2/24/17 6:02,,,,,,,,,5.91,good
2/24/17 6:08,8.89,good,50.55,good,57.56,good,35.31,good,,
2/24/17 6:32,,,,,,,,,6.1,good
2/24/17 7:02,,,,,,,,,5.81,good
2/24/17 7:08,6.66,good,28.11,good,57.54,good,35.31,good,,
2/24/17 7:32,,,,,,,,,5.71,good
2/24/17 8:02,,,,,,,,,5.64,good
2/24/17 8:08,6.48,good,21.97,good,57.63,good,35.32,good,,
2/24/17 8:32,,,,,,,,,5.54,good
2/24/17 9:02,,,,,,,,,5.05,good
2/24/17 9:08,7.06,good,33.76,good,57.81,good,35.32,good,,
2/24/17 9:32,,,,,,,,,5.81,good
2/24/17 10:02,,,,,,,,,5.12,good
2/24/17 10:08,8.51,good,43.27,good,58.15,good,35.34,good,,
2/24/17 10:32,,,,,,,,,5.38,good
2/24/17 11:02,,,,,,,,,5.38,good
2/24/17 11:08,8.78,good,47.42,good,58.44,good,35.34,good,,
2/24/17 11:32,,,,,,,,,5.58,good
2/24/17 12:02,,,,,,,,,5.31,good
2/24/17 12:08,8.54,good,48.22,good,58.66,good,35.34,good,,
2/24/17 12:32,,,,,,,,,5.28,good
2/24/17 13:02,,,,,,,,,5.54,good
2/24/17 13:08,7.92,good,35.97,good,58.82,good,35.34,good,,
2/24/17 13:32,,,,,,,,,5.64,good
2/24/17 14:02,,,,,,,,,5.41,good
2/24/17 14:08,6.77,good,46.97,good,59.04,good,35.34,good,,
2/24/17 14:32,,,,,,,,,5.58,good
2/24/17 15:02,,,,,,,,,5.25,good
2/24/17 15:08,5.1,good,42.13,good,59.13,good,35.35,good,,
2/24/17 15:32,,,,,,,,,5.25,good
2/24/17 16:02,,,,,,,,,5.45,good
2/24/17 16:08,6.73,good,66.42,good,59.05,good,35.35,good,,
2/24/17 16:32,,,,,,,,,5.28,good
2/24/17 17:02,,,,,,,,,5.77,good
2/24/17 17:08,4.01,good,68,good,59.45,good,35.37,good,,
2/24/17 17:32,,,,,,,,,5.35,good
2/24/17 18:08,6.39,good,51.44,good,59.07,good,35.36,good,,
2/24/17 18:32,,,,,,,,,5.41,good
2/24/17 19:02,,,,,,,,,5.51,good
2/24/17 19:08,6.91,good,80.4,good,58.98,good,35.37,good,,
2/24/17 19:32,,,,,,,,,4.92,good
2/24/17 20:02,,,,,,,,,5.25,good
2/24/17 20:08,4.62,good,62.59,good,58.91,good,35.37,good,,
2/24/17 20:32,,,,,,,,,5.22,good
2/24/17 21:02,,,,,,,,,4.69,good
2/24/17 21:08,3.73,good,348.4,good,58.91,good,35.37,good,,
2/24/17 21:32,,,,,,,,,4.86,good
2/24/17 22:02,,,,,,,,,4.43,good
2/24/17 22:08,3.63,good,17.66,good,58.87,good,35.37,good,,
2/24/17 22:32,,,,,,,,,4.46,good
2/24/17 23:02,,,,,,,,,4.89,good
2/24/17 23:08,3.92,good,356.6,good,58.77,good,35.36,good,,
2/24/17 23:32,,,,,,,,,4.92,good
